day,daytype,term,p_5,p_ave,p_95,t1,t2,t3,t4,p_lo,p_hi,yday
2019-05-27,Weekday,Holiday,380.27599999999995,406.28542105263153,433.0716,7.860521409405777,0.6481009381665395,13.109539627204732,13.300678448797255,407.1820821917746,403.1763333333239,147
2019-05-28,Weekday,Summer,383.96799999999996,416.2244210526315,440.45559999999995,7.795316062188618,7.804874560618235,23.772611331912792,23.97290767932858,400.16600524454236,424.0029439018649,148
2019-05-29,Weekday,Summer,382.86039999999997,420.411094736842,454.116,5.720964916671908,17.280887366996634,22.23221612216985,23.999999999999996,398.94147852494115,442.84568416676774,149
2019-05-30,Weekday,Summer,382.86039999999997,417.62349473684225,435.65600000000006,5.999999885361242,8.928787478281118,23.244418972801387,23.999318182390066,396.67111985258765,427.3193048728849,150
2019-05-31,Weekday,Summer,380.27599999999995,413.155747368421,435.65600000000006,4.999999777795205,17.718922377411086,23.680794410275436,23.975804045034266,396.2677256250876,428.433849618396,151
2019-06-01,Weekend,Summer,371.7844,401.9028631578946,431.96400000000006,8.756384616158899,0.1200000000000001,16.73807847647073,16.749561037697433,411.33999925481226,382.4197419972366,152
2019-06-02,Weekend,Summer,387.65999999999997,411.23363157894727,428.27200000000005,8.071371465758308,5.135789439709017,23.4575651210103,22.60248276883187,406.83488684536496,413.6853198763242,153
2019-06-03,Weekday,Summer,387.65999999999997,425.8191157894736,457.808,7.817066647161904,7.451424286240032,22.500004377234525,23.889400689136693,404.2520265706606,438.08348660422456,154
2019-06-04,Weekday,Summer,393.9364,436.04463157894736,476.268,7.595484333255181,13.136282956138762,21.739118163918967,23.999999999999968,406.41852806060643,462.6944705765615,155
2019-06-05,Weekday,Summer,401.3204,442.4181894736841,476.268,5.303706036861339,16.610596449255414,20.761674313681773,23.999999999999996,415.47806459553266,471.49011787544833,156
2019-06-06,Weekday,Summer,374.36879999999996,424.73545263157905,454.1160000000001,5.999998464785916,18.17939660826615,21.99945020431437,23.999981029862294,402.8886210859275,450.40221094240627,157
2019-06-07,Weekday,Summer,380.27599999999995,435.1896421052632,481.0676,8.750004841520104,17.794843330877917,23.1888854141299,23.99957595980749,406.33084189061526,472.73002943534476,158
2019-06-08,Weekend,Summer,409.812,454.748652631579,509.496,12.507662704771716,16.121268660488415,22.485502203205165,23.999999999999808,431.1235940094552,493.9896000175892,159
2019-06-09,Weekend,Summer,424.58000000000004,477.5116210526314,540.1396,11.250007390673039,17.971327519719438,23.216848217678052,23.999999913810093,443.7197500272772,532.8535691554539,160
