day,daytype,term,p_5,p_ave,p_95,t1,t2,t3,t4,p_lo,p_hi,yday
2019-04-07,Weekend,Spring,115.43039999999999,156.50223157894732,186.62400000000002,6.259236455072378,8.671016480875215,21.74562937089649,22.76880877747645,117.74234482625441,179.97784615089577,97
2019-04-08,Weekday,Spring,117.50399999999999,173.96412631578943,228.09599999999998,5.816148420963332,10.375959202462658,18.607690926916685,23.99999999999761,117.97095002660345,218.67054544095075,98
2019-04-09,Weekday,Spring,117.50399999999999,178.7661473684211,235.00799999999998,5.938369139595474,9.966839049241306,18.081677196593862,23.999999999999996,118.47292354477337,227.886545460354,99
2019-04-10,Weekday,Spring,117.50399999999999,176.21217894736841,228.09599999999998,6.0632622552123,10.215447154898865,17.624588844974767,23.999999999999996,120.81388382920132,224.64000000470028,100
2019-04-11,Weekday,Spring,117.50399999999999,178.54758947368427,235.00799999999998,5.993201505073642,10.302011388811069,17.089193246397514,23.999999999999996,119.7109641348474,232.44800000110996,101
2019-04-12,Weekday,Spring,117.50399999999999,168.65279999999996,214.27200000000002,6.022102285949009,9.736126413843618,17.707558941600983,23.999999999999996,119.70822045661885,209.3039999828833,102
2019-04-13,Weekend,Spring,117.50399999999999,152.0623368421052,179.71200000000002,6.701612903313294,7.603753427841191,21.90792815641,22.539426523022918,118.84180645907334,171.22080701732813,103
2019-04-14,Weekend,Spring,117.50399999999999,156.13844210526312,186.62400000000002,6.316860463025701,8.446193504593154,21.71132075503293,22.583333332989515,118.65599998557522,178.92950943166937,104
2019-04-15,Weekday,Spring,117.50399999999999,175.99857894736843,228.09599999999998,5.640675096442869,10.214663071819286,18.083155279894825,23.999999999999996,118.15921673374879,222.91199998281604,105
2019-04-16,Weekday,Spring,117.50399999999999,176.12005263157894,235.00799999999998,6.134185660914509,9.997096189784717,17.12728930381106,23.999999999999996,118.91038600437112,227.61931034301108,106
2019-04-17,Weekday,Spring,110.59200000000001,176.00423157894738,228.09599999999998,5.8597640161990405,10.358000988232302,19.66706700070824,23.999999999999932,115.19305209506456,220.43675676750266,107
2019-04-18,Weekday,Spring,117.50399999999999,176.71736842105264,228.09599999999998,5.864961433189972,10.105649717532932,17.52530062490605,23.99999999999947,121.98977598405625,223.71840001161357,108
2019-04-19,Weekday,Spring,115.43039999999999,167.05587368421047,214.27200000000002,5.993626079188416,9.91804663135602,17.352881625026928,23.999999999999996,118.99921245406807,208.74240000448282,109
2019-04-20,Weekend,Spring,110.59200000000001,148.06231578947364,172.8,6.998737373737374,7.291666666666666,22.0108133826434,22.347124262805377,117.29454545454546,165.888,110
2019-04-21,Weekend,Spring,110.59200000000001,150.97208421052628,179.71200000000002,6.679658112064131,7.650219297661937,21.964912280714074,22.35313675497061,117.07037499276966,170.73852631415534,111
2019-04-22,Weekday,Spring,110.59200000000001,172.07242105263154,221.18400000000003,5.872978114732563,10.252121530942812,18.217994257287195,23.999999999999996,117.3641019535166,216.94761290342967,112
2019-04-23,Weekday,Spring,117.50399999999999,177.95675789473688,235.00799999999998,5.946742195702341,10.140917182952466,17.902515294984724,23.999999999999996,118.8179672172894,227.65006451279191,113
2019-04-24,Weekday,Spring,117.50399999999999,176.43789473684214,228.09599999999998,6.052059497245493,10.321875000811357,18.48529327765985,23.999999999999996,119.18059498310332,223.34400000058332,114
2019-04-25,Weekday,Spring,117.50399999999999,176.7531789473684,228.09599999999998,6.048040792742243,9.89613526682553,18.668086544663772,23.999999999999996,117.76000003239326,222.6322285632858,115
2019-04-26,Weekday,Spring,117.50399999999999,167.99842105263156,214.27200000000002,6.133470025906007,9.887407407363526,17.105374353260043,23.999999999999996,123.95823695000533,207.3600000058481,116
2019-04-27,Weekend,Spring,110.59200000000001,153.0813368421052,179.71200000000002,6.614379085292145,8.014279254177259,21.440217740711166,22.762345679149448,117.96480000227002,174.36269811272504,117
2019-04-28,Weekend,Spring,117.50399999999999,154.90155789473678,186.62400000000002,6.745161290399152,7.787500000367832,21.87500000006001,22.569892473036976,118.61883870819314,176.2559999997757,118
2019-04-29,Weekday,Spring,117.50399999999999,174.2710105263158,223.2576,5.891774477701187,10.215707367757041,18.31295072976185,23.99999999999941,119.63315165446133,218.67054544790807,119
2019-04-30,Weekday,Spring,117.50399999999999,179.4811789473685,235.00799999999998,6.023965879553221,9.770237243335723,18.218097150385454,23.999999999999996,120.111640842758,226.8392727237487,120
2019-05-01,Weekday,Spring,117.50399999999999,172.65448421052628,221.18400000000003,6.188065338619218,10.191460056300212,17.585098701949473,23.999999999999993,120.4021417748984,218.88000001211162,121
2019-05-02,Weekday,Spring,117.50399999999999,176.29237894736843,230.16959999999995,6.078076902256508,9.941406249165238,17.883260083946578,23.99999999999965,119.7984796295331,223.5599999948833,122
2019-05-03,Weekday,Spring,117.50399999999999,167.92495789473676,214.27200000000002,5.797110903371736,10.084367244738955,17.783811800352122,23.999999999999996,118.50004637841052,209.14374193100778,123
2019-05-04,Weekend,Spring,110.59200000000001,151.9912421052631,179.71200000000002,6.820000000395561,7.600595237706622,21.56715425644846,23.02039007042631,117.73440000909079,171.68914285781628,124
2019-05-05,Weekend,Spring,117.50399999999999,153.08261052631576,179.71200000000002,7.0120266530088164,7.242956992920801,21.831400551479014,22.83141441892864,119.4480016278864,171.9799321997295,125
2019-05-06,Weekday,Spring,117.50399999999999,169.88968421052627,214.27200000000002,5.9319395270636175,9.881971262950545,17.715215004264504,23.999999999999996,120.1505498912202,211.37341936562794,126
2019-05-07,Weekday,Spring,117.50399999999999,170.3975684210526,214.27200000000002,5.999999133144055,10.05021508488987,17.46308806050693,23.999999840162765,122.67841846494211,211.8878463571646,127
2019-05-08,Weekday,Spring,117.50399999999999,170.2534736842105,221.18400000000003,6.190112053529439,9.46328671295585,17.69853382277764,23.999999999999996,120.63344881646304,211.13018180683216,128
2019-05-09,Weekday,Spring,115.43039999999999,166.8338526315789,207.36,5.933706099730224,9.638134943866906,18.95156571590972,23.999999999999996,117.2904784054482,203.25016216935543,129
2019-05-10,Weekday,Spring,110.59200000000001,164.86938947368418,207.36,5.882632275256787,9.397469457976685,19.983323980074637,23.99999999999861,115.56958363722504,197.15657142064356,130
2019-05-11,Weekend,Spring,110.59200000000001,151.02686315789467,172.8,6.907556718501463,7.548461217517044,21.499995822240056,23.57023727639526,116.74812508766229,169.9077092461603,131
2019-05-12,Weekend,Spring,117.50399999999999,152.13675789473677,172.8,7.0881918863107884,7.26454285332169,22.01380993325313,22.309797091813646,121.56988235294116,169.87118644067797,132
2019-05-13,Weekday,Spring,117.50399999999999,167.4704842105263,207.36,6.000000515133367,9.363605838497762,19.228993297663912,23.99964725890343,119.71757038320887,201.15625128368464,133
2019-05-14,Weekday,Spring,117.50399999999999,167.4145368421052,207.36,6.0754258844482045,9.173568821337543,20.931892246881276,23.312172796356652,117.5047668523752,199.26870212976394,134
2019-05-15,Weekday,Spring,116.3004,167.0093789473684,214.27200000000002,6.027659760296785,9.85832685701193,18.18557975537725,23.999999999999996,118.01144458662377,206.52218180993054,135
2019-05-16,Weekday,Spring,117.50399999999999,166.87314736842103,207.36,6.165252682883308,9.194019694235003,17.7155969945973,23.999999999999996,119.92155906245205,204.53929411184322,136
2019-05-17,Weekday,Spring,117.50399999999999,160.2856421052631,193.53599999999997,6.282967033986784,8.306599648928085,19.492610890977392,23.999999999999996,118.13877554098492,187.40945453972262,137
2019-05-18,Weekend,Summer,110.59200000000001,147.55301052631577,165.888,7.036603610785193,7.281855725838896,22.06634845474379,22.136556370762154,117.50488331720186,165.16447213026663,138
2019-05-19,Weekend,Summer,110.59200000000001,147.35024210526316,167.96159999999998,6.948968418322497,7.248716928663364,22.097549508296677,22.22532492523502,115.985176461523,165.5060166666661,139
2019-05-20,Weekday,Summer,110.59200000000001,158.3211789473684,193.53599999999997,6.339487025412381,8.351812486158767,18.685091427338072,23.999999999999993,115.77734476884204,187.97268293823367,140
2019-05-21,Weekday,Summer,110.59200000000001,158.61743157894733,200.44799999999998,5.896031235301243,9.22393048387967,17.686842279160885,23.999999999999996,115.07170672987316,192.9261176479937,141
2019-05-22,Weekday,Summer,110.59200000000001,154.60997894736838,186.62400000000002,6.360470898656508,8.076427771890692,19.91616277128417,23.935408743565194,114.73712061363254,179.12374468308838,142
2019-05-23,Weekday,Summer,110.59200000000001,155.4108631578947,186.62400000000002,6.42924665506897,8.326873385614183,19.221514795277695,23.999999999999535,114.9889005345697,182.4446511632256,143
2019-05-24,Weekday,Summer,110.59200000000001,152.1433368421052,186.62400000000002,6.581643003120316,7.833795781436089,21.12750387465221,23.169899432853708,115.12055172842089,173.9737358480959,144
2019-05-25,Weekend,Summer,110.59200000000001,142.30936842105268,161.04959999999997,7.1608229926265174,7.184186913297271,22.030244728889123,22.31768615952303,113.84471158548014,158.73756666652022,145
2019-05-26,Weekend,Summer,110.59200000000001,143.26070526315794,165.888,6.982702477725722,7.186424205677725,21.989830508474586,22.328779329755893,113.52554545454545,160.38183050847456,146
2019-05-27,Weekday,Holiday,110.59200000000001,116.26711578947375,124.416,4.249996202227917,8.766418221923855,23.72304570255314,23.99857171331987,111.02274528857643,118.2068098501757,147
2019-05-28,Weekday,Summer,110.59200000000001,158.54014736842103,193.53599999999997,6.097895379091677,8.873974587774937,19.362885683942682,23.999999999999947,112.67024783752986,189.42328572422025,148
2019-05-29,Weekday,Summer,110.59200000000001,157.0605684210526,193.53599999999997,6.071885613077659,8.694444444681919,19.90846633282802,23.999999999999993,112.57949341991487,185.08800000373176,149
2019-05-30,Weekday,Summer,110.59200000000001,162.11718947368416,207.36,6.073747209457807,9.4504707049738,17.180892484180994,23.999999999999996,117.8845529713993,199.77848387961038,150
2019-05-31,Weekday,Summer,110.59200000000001,154.53776842105262,186.62400000000002,6.357026143551142,8.288865546054348,20.716836734531654,23.297222221852643,114.43200000348942,179.2888163277876,151
2019-06-01,Weekend,Summer,110.59200000000001,144.20334736842108,165.888,6.90530303030303,7.336165426943646,21.976334573056356,22.40719696969698,113.94327272727273,161.59320689655172,152
2019-06-02,Weekend,Summer,110.59200000000001,144.64310526315788,165.888,7.041730119189239,7.025577153508646,22.150966012185815,21.846044142230912,114.7402940756072,162.08640915359484,153
2019-06-03,Weekday,Summer,110.59200000000001,157.39382105263155,200.44799999999998,5.818307165724055,9.288155431808315,19.21218095547435,23.999999999999996,112.98111236179523,188.04184615093587,154
2019-06-04,Weekday,Summer,110.59200000000001,158.1756631578947,195.60959999999997,5.93499062229692,9.17660044122261,18.968706999782757,23.999999999999993,114.56960288864629,188.92800000372569,155
2019-06-05,Weekday,Summer,110.59200000000001,158.030147368421,193.53599999999997,6.386000001986699,8.427777778481628,19.604341755950436,23.979579792410853,115.29216008466874,185.85599999752728,156
2019-06-06,Weekday,Summer,110.59200000000001,159.55806315789468,200.44799999999998,6.164207193891599,9.105555554401356,17.36128901467238,23.999999999999996,117.39146897135176,194.16436364395702,157
2019-06-07,Weekday,Summer,110.59200000000001,153.08261052631576,186.62400000000002,6.35489254674088,8.130490956055407,18.915902433478003,23.999999999999996,115.3080888913841,178.42604651860546,158
2019-06-08,Weekend,Summer,110.59200000000001,143.77018947368418,165.888,7.032886487123252,7.255408778874463,21.7236605209734,22.807291666495257,115.12800000368762,160.06835087749005,159
2019-06-09,Weekend,Summer,110.59200000000001,143.91511578947367,165.888,6.917334983983173,7.3232627866128315,21.750001145359434,22.792837453076146,115.27402009459578,160.16582731563003,160
2019-06-10,Weekday,Summer,110.59200000000001,158.46669473684204,193.53599999999997,5.941831772900863,9.122716895814994,19.720326089232284,23.99999999999889,115.9100531432354,186.4594285745534,161
